id,target,flesch_reading,dale_chall,coleman_liau,mcalpine_eflaw,wrd_cnt,sen_cnt,syl_cnt,polysyl_cnt,avg_wrd_per_sen,avg_syl_per_wrd,ttr,rttr,cttr,mtld75
3165,0.5769015873618388,76.49,7.6,7.9,39.6,142.0,5.0,165.0,4.0,28.4,1.1619718309859155,0.6690140845070423,7.972222903818547,5.637212876420803,57.47619047619048
3166,0.6210594186944357,52.87,9.88,9.99,49.4,175.0,5.0,240.0,10.0,35.0,1.3714285714285714,0.6971428571428572,9.222333141425144,6.521174302663154,93.42445461890654
3167,0.780128280417834,44.08,9.76,8.49,73.3,156.0,3.0,198.0,4.0,52.0,1.2692307692307692,0.5859872611464968,7.3423993371021234,5.191860361444523,38.87862211709048
3168,0.573960382923597,76.59,7.27,6.04,42.2,170.0,6.0,202.0,5.0,28.33333333333333,1.188235294117647,0.5847953216374269,7.647191129018725,5.407380704358752,52.04347826086956
3169,0.6988515676308207,41.53,9.74,12.25,42.5,177.0,6.0,276.0,28.0,29.5,1.5593220338983051,0.6306818181818182,8.36693981203294,5.916319878868189,56.41577886553412
3170,0.9280642374106152,60.21,9.31,8.91,15.7,188.0,17.0,305.0,33.0,11.058823529411764,1.622340425531915,0.5722222222222222,7.677166722749278,5.428576649955718,42.82258064516129
3171,0.5143402021170493,75.74,6.86,6.33,29.9,166.0,8.0,212.0,10.0,20.75,1.2771084337349397,0.5542168674698795,7.140584836498262,5.049155959525756,49.50877192982456
3172,0.6312016810557368,74.83,8.14,8.07,32.1,152.0,7.0,204.0,13.0,21.714285714285715,1.3421052631578947,0.6363636363636364,7.897065047448726,5.584068246522259,53.76126126126126
3173,0.7814416919912648,57.71,8.33,10.62,30.1,175.0,8.0,264.0,28.0,21.875,1.508571428571429,0.6363636363636364,8.442317648177381,5.969620057957092,69.27179487179488
3174,0.3695647675967877,55.37,7.89,9.52,35.8,145.0,6.0,215.0,19.0,24.166666666666668,1.4827586206896552,0.6,7.224956747275377,5.10881590977792,60.42790697674418
3175,0.2086102881761221,71.85,8.17,8.87,23.0,195.0,12.0,277.0,22.0,16.25,1.4205128205128206,0.5979381443298969,8.328314639965763,5.889007757774991,66.94901960784314
3176,0.6873905824804147,72.05,8.54,7.54,23.9,177.0,11.0,255.0,22.0,16.09090909090909,1.4406779661016949,0.5649717514124294,7.516460280028289,5.314940034527339,44.46359194725689
3177,0.7916831694340403,56.89,9.63,10.8,32.9,159.0,7.0,238.0,20.0,22.714285714285715,1.4968553459119496,0.6415094339622641,8.08912617432507,5.719875971738852,69.52413127413128
3178,0.6521571243530946,56.73,9.33,9.7,43.8,156.0,5.0,212.0,13.0,31.2,1.358974358974359,0.6357615894039735,7.81236920420313,5.524179241424986,46.60493827160494
3179,0.8975554872130181,24.95,10.02,13.07,54.8,150.0,4.0,254.0,33.0,37.5,1.6933333333333334,0.5906040268456376,7.209240900567557,5.097703127998732,39.98452107279694
3180,0.7755859812328918,73.88,10.72,8.75,20.8,171.0,12.0,245.0,20.0,14.25,1.432748538011696,0.656441717791411,8.380886814871143,5.926181899152311,61.01265664160401
3181,0.6477850046512569,56.79,9.02,8.94,33.0,182.0,8.0,267.0,22.0,22.75,1.467032967032967,0.6388888888888888,8.571593913749194,6.061032181989393,81.5625
3182,0.7077601030820511,52.67,7.72,8.43,50.4,176.0,5.0,241.0,15.0,35.2,1.369318181818182,0.5397727272727273,7.160894433721886,5.063517013445748,61.98412698412699
3183,0.8477650255943012,47.52,10.15,13.99,31.5,189.0,8.0,310.0,35.0,23.625,1.6402116402116402,0.656084656084656,9.019672796421018,6.377871798433132,104.31664580725908
3184,0.5531666725902191,59.77,9.24,10.28,39.8,169.0,6.0,245.0,22.0,28.166666666666668,1.4497041420118344,0.6011904761904762,7.792319173085641,5.510001728458808,53.9
3185,0.5253327510953029,73.51,8.6,6.91,33.6,161.0,7.0,205.0,10.0,23.0,1.2732919254658386,0.65,8.221921916437786,5.813776741499453,49.92784992784993
3186,0.7195675896098563,86.94,8.6,6.61,26.1,163.0,9.0,200.0,2.0,18.11111111111111,1.2269938650306749,0.5714285714285714,7.091242083423347,5.0142653642240695,31.28125
3187,0.6133501732228159,45.8,9.8,11.84,36.0,177.0,7.0,290.0,29.0,25.285714285714285,1.6384180790960452,0.653179190751445,8.591230910347672,6.074917635446314,76.3235294117647
3188,0.7509168968406502,46.74,10.33,12.43,44.8,196.0,6.0,302.0,27.0,32.666666666666664,1.5408163265306123,0.6161616161616161,8.670162465128158,6.130730673081194,54.331288343558285
3189,0.6987677008708122,75.5,10.1,7.82,18.2,165.0,13.0,234.0,20.0,12.692307692307692,1.4181818181818182,0.64375,8.142864974933577,5.757875042061958,69.27809165097301
3190,0.3808046365581039,64.14,9.78,10.28,32.8,191.0,8.0,265.0,17.0,23.875,1.387434554973822,0.6666666666666666,9.16515138991168,6.48074069840786,85.77692307692308
3191,0.8539516645815728,66.07,8.4,8.65,32.0,198.0,9.0,276.0,14.0,22.0,1.393939393939394,0.575,8.131727983645296,5.75,56.11559139784946
3192,0.5043011051848215,71.95,7.63,9.39,22.5,178.0,11.0,254.0,17.0,16.181818181818183,1.4269662921348314,0.6348314606741573,8.469708085653235,5.988988022035934,89.96043165467626
3193,0.7899578894994854,56.49,9.36,9.93,33.1,162.0,7.0,249.0,19.0,23.142857142857142,1.537037037037037,0.6335403726708074,8.038726143638828,5.684237768268599,58.83720930232558
3194,0.8355222266724829,38.15,10.57,14.22,35.1,196.0,8.0,337.0,39.0,24.5,1.719387755102041,0.5846153846153846,8.163709564049535,5.7726143923769,47.28084415584416
3195,0.4900476979322601,43.36,9.95,8.95,76.7,158.0,3.0,213.0,9.0,52.66666666666666,1.3481012658227849,0.6265822784810127,7.876017113339727,5.5691851095838185,50.97529644268775
3196,0.6122366474658625,58.45,8.31,9.41,43.0,177.0,6.0,251.0,17.0,29.5,1.4180790960451977,0.5819209039548022,7.741954088429138,5.47438823556316,50.85238095238096
3197,0.682296982855616,46.27,8.64,7.97,60.8,166.0,4.0,232.0,13.0,41.5,1.3975903614457832,0.5783132530120482,7.451045046780795,5.268684479505136,49.9349593495935
3198,0.4969984267340593,50.91,9.69,12.37,39.8,143.0,5.0,217.0,18.0,28.6,1.5174825174825175,0.6643356643356644,7.944299095067362,5.617467761896285,73.04829412681102
3199,0.2532365699863684,93.14,6.77,4.63,17.9,168.0,14.0,198.0,5.0,12.0,1.1785714285714286,0.5,6.557438524302001,4.636809247747852,37.266666666666666
3200,0.5461832656034353,61.9,8.73,9.93,37.4,183.0,7.0,255.0,15.0,26.142857142857142,1.3934426229508197,0.6467391304347826,8.77279639121638,6.203303818197975,61.333333333333336
3201,0.6604647585150121,70.53,7.44,7.25,26.2,194.0,11.0,262.0,15.0,17.636363636363637,1.350515463917526,0.5909090909090909,8.314827937868808,5.879471219266391,66.825
3202,0.270908100547512,83.36,6.37,5.84,19.3,160.0,12.0,205.0,13.0,13.333333333333334,1.28125,0.6325301204819277,8.149580519916494,5.762623649458743,67.23
3203,0.5549755314212675,70.73,8.82,9.8,24.0,157.0,9.0,225.0,11.0,17.444444444444443,1.4331210191082802,0.6516129032258065,8.112515221915238,5.736414525895355,56.83333333333333
3204,0.6118122660404626,77.77,7.93,5.92,28.7,188.0,10.0,241.0,12.0,18.8,1.2819148936170213,0.5904255319148937,8.095507028133149,5.724387916736303,59.94202898550725
3205,0.521315908777885,71.95,7.85,7.77,23.2,162.0,10.0,221.0,13.0,16.2,1.3641975308641976,0.6335403726708074,8.038726143638828,5.684237768268599,89.91981351981352
3206,0.7141571507324309,77.27,10.03,9.75,25.8,154.0,8.0,202.0,8.0,19.25,1.3116883116883118,0.6967741935483871,8.674768752146987,6.1339878098683,42.68115942028986
3207,0.4476375004882442,86.4,5.93,4.56,15.5,186.0,18.0,238.0,17.0,10.333333333333334,1.2795698924731185,0.5618556701030928,7.8257439289333455,5.533636599978224,58.291079812206576
3208,0.6462316679291329,67.99,7.77,9.4,29.6,141.0,7.0,200.0,15.0,20.142857142857142,1.4184397163120568,0.6214285714285714,7.352842016138094,5.1992444506046125,52.5
3209,0.3661906794687302,95.98,6.54,4.84,12.9,174.0,19.0,205.0,3.0,9.157894736842104,1.1781609195402298,0.5485714285714286,7.256917881777163,5.131415844718548,59.055280528052805
3210,0.6104922726463535,38.02,10.18,11.22,58.5,165.0,4.0,247.0,20.0,41.25,1.496969696969697,0.5748502994011976,7.4287030323277135,5.252886289579995,48.11361279810399
3211,0.5919083539218583,58.66,8.95,9.18,44.0,176.0,6.0,243.0,16.0,29.33333333333333,1.380681818181818,0.615819209039548,8.192941705230835,5.793284637634799,46.19403765690377
3212,0.2978023174866196,83.25,6.99,7.24,19.0,188.0,14.0,252.0,17.0,13.428571428571429,1.3404255319148937,0.5478723404255319,7.51204706214157,5.311819418232786,47.36647173489279
3213,0.383331524549383,63.9,6.66,8.29,22.6,190.0,12.0,283.0,31.0,15.833333333333334,1.4894736842105265,0.4894736842105263,6.746929126023109,4.770799337195967,38.32732371794872
3214,0.9742921367181062,56.79,9.19,9.99,32.6,182.0,8.0,277.0,23.0,22.75,1.521978021978022,0.7078651685393258,9.444099281347851,6.677986644040068,106.55055055055055
3215,0.6727044217642061,66.47,8.36,10.73,29.9,173.0,8.0,249.0,20.0,21.625,1.439306358381503,0.5314285714285715,7.030139197971627,4.971059099571093,43.75
3216,0.7293759789326509,43.87,10.8,12.71,37.8,163.0,6.0,263.0,27.0,27.166666666666668,1.6134969325153374,0.6809815950920245,8.694190994866327,6.147721409400996,81.5
3217,0.679066880015217,38.52,10.5,11.62,58.5,163.0,4.0,241.0,23.0,40.75,1.478527607361963,0.5766871165644172,7.362648229886799,5.206178490844086,36.675
3218,0.4313253766264233,80.62,7.39,5.86,23.5,160.0,10.0,204.0,10.0,16.0,1.275,0.6162790697674418,8.082424227628048,5.715136979782236,63.868390129259694
3219,0.5101168934545852,53.34,9.06,10.68,36.0,157.0,6.0,233.0,21.0,26.166666666666668,1.484076433121019,0.6987179487179487,8.726984382377248,6.170909836088046,134.33333333333334
3220,0.5180726965647238,69.28,8.73,8.37,50.5,142.0,4.0,171.0,3.0,35.5,1.204225352112676,0.6643356643356644,7.944299095067362,5.617467761896285,59.07017543859649
3221,0.7493440066270297,68.3,8.61,8.76,28.9,198.0,10.0,269.0,13.0,19.8,1.3585858585858586,0.6262626262626263,8.812296276031898,6.231234454607115,63.91723356009071
3222,0.312310980858157,80.51,7.29,6.55,23.5,177.0,11.0,235.0,14.0,16.09090909090909,1.3276836158192091,0.5254237288135594,6.990308060426308,4.942894232110425,34.646808510638294
3223,0.7777337568514757,76.56,8.18,6.85,29.8,160.0,8.0,202.0,5.0,20.0,1.2625,0.6666666666666666,8.485281374238571,6.0,88.71824717562478
3224,0.6646925846688069,56.66,8.85,12.0,20.2,190.0,13.0,296.0,28.0,14.615384615384617,1.5578947368421052,0.675392670157068,9.334112408272238,6.600214180246796,84.03315412186379
3225,0.7776054964428786,19.71,10.91,13.88,73.0,153.0,3.0,241.0,22.0,51.0,1.5751633986928104,0.6274509803921569,7.761140001162656,5.487954724560283,48.33791208791209
3226,0.6228350193679676,55.37,7.78,9.46,35.7,145.0,6.0,215.0,22.0,24.166666666666668,1.4827586206896552,0.6482758620689655,7.806275106251557,5.519870063438212,73.52193766130634
3227,0.5548757724540309,88.97,7.38,5.74,24.1,177.0,11.0,220.0,9.0,16.09090909090909,1.2429378531073447,0.6179775280898876,8.244848578954475,5.82998834003498,46.42901017901018
3228,0.5144187607070703,71.99,7.43,6.04,35.7,147.0,6.0,189.0,4.0,24.5,1.2857142857142858,0.6554054054054054,7.973350884309829,5.638010479075235,80.16666666666666
3229,0.2607879815264055,83.46,6.31,6.77,19.1,172.0,13.0,217.0,8.0,13.23076923076923,1.2616279069767442,0.4971751412429379,6.614485046424894,4.677147230384058,26.749407665505228
3230,0.7831292424237366,60.24,10.3,12.42,26.2,194.0,10.0,293.0,21.0,19.4,1.5103092783505154,0.680628272251309,9.406469868801482,6.651378631256461,79.90816326530611
3231,0.7281479229061341,39.67,9.88,15.09,30.7,161.0,7.0,281.0,31.0,23.0,1.7453416149068324,0.5925925925925926,7.542472332656507,5.333333333333333,51.0
3232,0.6396454296209244,49.45,8.03,11.43,28.6,195.0,9.0,311.0,36.0,21.666666666666668,1.594871794871795,0.5721649484536082,7.969335560656893,5.635171216491586,48.5
3233,0.5894112472985903,57.0,10.17,12.07,30.5,181.0,8.0,276.0,23.0,22.625,1.5248618784530388,0.6101694915254238,8.117777102430551,5.740135237289526,44.675
3234,0.7667570994343957,72.32,6.96,6.05,11.1,187.0,25.0,288.0,19.0,7.48,1.5401069518716577,0.3407821229050279,4.559354065786809,3.2239501777483084,18.28766478342749
3235,0.6443346653636801,74.59,8.2,7.82,19.1,191.0,14.0,273.0,25.0,13.642857142857142,1.4293193717277486,0.4656084656084656,6.40105811358911,4.526231598888029,38.08928571428572
3236,0.6955559310322913,39.26,10.12,14.1,31.5,187.0,8.0,318.0,40.0,23.375,1.700534759358289,0.5508021390374331,7.532105968509446,5.326003206948697,56.32245854361933
3237,0.7316112592452492,26.64,10.07,15.32,37.0,165.0,6.0,294.0,36.0,27.5,1.7818181818181815,0.6524390243902439,8.355296261040424,5.90808664500429,62.578947368421055
3238,0.525800532444872,87.82,6.35,5.71,12.3,195.0,22.0,244.0,8.0,8.863636363636363,1.2512820512820513,0.535,7.566042558696058,5.35,62.028985507246375
3239,0.3789412721226237,62.88,7.95,10.61,23.4,168.0,10.0,247.0,22.0,16.8,1.4702380952380951,0.5290697674418605,6.938684950133513,4.906391180756448,35.696172248803826
3240,0.5850098054813382,28.51,10.34,14.4,46.8,170.0,5.0,293.0,38.0,34.0,1.723529411764706,0.5882352941176471,7.669649888473704,5.423261445466404,41.31944444444444
3241,0.6537809821910323,53.51,9.78,11.19,24.1,177.0,10.0,277.0,23.0,17.7,1.5649717514124293,0.6424581005586593,8.595503566647263,6.077938859689434,68.06014271151885
3242,0.5018769093414026,51.28,9.15,11.84,26.9,199.0,10.0,317.0,32.0,19.9,1.592964824120603,0.5989847715736041,8.407151898573339,5.944754117946565,65.66666666666667
3243,0.2884504275524925,68.16,7.04,9.78,15.9,151.0,13.0,223.0,19.0,11.615384615384617,1.47682119205298,0.4765100671140939,5.816546635685188,4.112919569180795,26.483100233100235
3244,0.618818541333106,39.81,9.83,12.89,45.0,187.0,6.0,303.0,34.0,31.166666666666668,1.6203208556149733,0.5882352941176471,8.043996665398437,5.687964589945211,69.87217305801377
3245,0.7232728880158348,42.82,10.0,11.89,28.7,179.0,9.0,296.0,38.0,19.88888888888889,1.6536312849162011,0.5251396648044693,7.0258898718681975,4.968054372267885,32.8972972972973
3246,0.6836818399568401,73.88,8.87,8.58,20.7,171.0,12.0,241.0,15.0,14.25,1.409356725146199,0.4814814814814814,6.128258770283412,4.333333333333333,25.07142857142857
3247,0.5079865881702701,93.74,7.05,5.84,15.5,194.0,17.0,239.0,6.0,11.411764705882351,1.231958762886598,0.5824742268041238,8.112927192380441,5.736705833004948,51.73333333333333
3248,0.6581053778323122,33.78,9.89,13.82,40.0,144.0,5.0,249.0,27.0,28.8,1.7291666666666667,0.5664335664335665,6.773560281057435,4.789630407511569,28.7375
3249,0.7771454463375896,26.61,11.25,16.42,25.0,192.0,10.0,368.0,55.0,19.2,1.9166666666666667,0.6424870466321243,8.925715309283813,6.311433822135166,52.62710970464134
3250,0.5477413321842985,17.34,11.62,16.53,26.4,140.0,7.0,275.0,39.0,20.0,1.9642857142857144,0.7214285714285714,8.536057972758018,6.035904477138688,64.76061283115226
3251,0.6409789190976796,22.24,11.63,15.79,31.3,141.0,6.0,269.0,38.0,23.5,1.9078014184397163,0.7253521126760564,8.643567990455898,6.111925539698344,105.47101449275362
3252,0.723771669930924,24.68,10.23,17.06,28.3,148.0,7.0,288.0,38.0,21.142857142857142,1.945945945945946,0.5503355704697986,6.7177017482561325,4.7501324601806365,48.30593607305936
3253,0.7070300460446228,49.04,10.62,13.23,29.8,177.0,8.0,291.0,35.0,22.125,1.6440677966101696,0.672316384180791,8.944587733233664,6.3247786410875335,94.8848129126926
3254,0.4960627530058066,49.65,9.66,13.05,28.1,172.0,8.0,280.0,27.0,21.5,1.627906976744186,0.5780346820809249,7.602859212697055,5.376033305704703,60.12804878048781
3255,0.6982790520467839,35.27,10.67,15.03,25.1,171.0,9.0,308.0,44.0,19.0,1.8011695906432748,0.6491228070175439,8.488382153210786,6.002192581838214,85.5
3256,0.3487495158616067,48.91,9.73,12.87,18.6,181.0,13.0,309.0,36.0,13.923076923076923,1.707182320441989,0.6353591160220995,8.547882681842413,6.044265809117823,46.28523081088399
3257,0.4587928013510303,61.56,9.0,10.79,25.4,145.0,8.0,214.0,18.0,18.125,1.4758620689655173,0.6551724137931034,7.889320586105296,5.578592085389682,55.95811051693404
3258,0.740217780461013,27.83,10.14,13.4,24.4,180.0,10.0,341.0,49.0,18.0,1.8944444444444444,0.6010928961748634,8.1314339805003,5.749792108382484,55.91666666666666
3259,0.5849323709341988,86.2,6.7,5.89,15.5,199.0,19.0,250.0,4.0,10.473684210526317,1.256281407035176,0.5148514851485149,7.317414465195036,5.174193389091943,43.449675324675326
3260,0.6391803740684205,45.8,10.6,11.67,35.6,177.0,7.0,289.0,32.0,25.285714285714285,1.6327683615819208,0.6179775280898876,8.244848578954475,5.82998834003498,59.333333333333336
3261,0.325413735343835,48.81,9.31,11.94,18.1,168.0,12.0,281.0,33.0,14.0,1.6726190476190477,0.6867469879518072,8.848115993052193,6.256562819412349,94.86074029126216
3262,0.1647958092580319,96.99,6.72,3.73,12.0,189.0,23.0,233.0,3.0,8.217391304347826,1.2328042328042328,0.5185185185185185,7.128451081042417,5.040576098761669,36.4
3263,0.2334879370221892,95.67,7.42,7.11,13.2,162.0,17.0,190.0,4.0,9.529411764705882,1.1728395061728396,0.5740740740740741,7.306770072260991,5.166666666666667,38.50661038547308
3264,0.220409521632038,84.27,6.79,5.9,18.3,149.0,12.0,194.0,6.0,12.416666666666666,1.3020134228187918,0.5241379310344828,6.311456468884238,4.4628736683117465,38.80235079310738
3265,0.2238414552827301,78.96,8.38,9.6,11.9,140.0,15.0,193.0,9.0,9.333333333333334,1.3785714285714286,0.5857142857142857,6.930264888773836,4.900437298271014,50.15625
3266,0.3066008835375755,85.18,6.95,7.64,15.1,173.0,15.0,224.0,7.0,11.533333333333331,1.2947976878612717,0.6011560693641619,7.906973581204937,5.591074637932891,52.95918367346939
3267,0.1357674903557346,85.89,7.64,6.88,15.2,141.0,13.0,185.0,7.0,10.846153846153848,1.3120567375886525,0.524822695035461,6.23192421589224,4.406635872898061,39.16009397549924
3268,0.3101566752878574,92.93,6.74,5.5,17.5,158.0,13.0,195.0,7.0,12.153846153846152,1.2341772151898731,0.4968553459119497,6.265107527173338,4.43010001732715,29.15
3269,0.1909849404659072,97.4,5.7,3.38,11.3,179.0,23.0,215.0,5.0,7.782608695652174,1.2011173184357542,0.4943820224719101,6.5958788631635805,4.6639906720279845,30.61868806040585
3270,0.1054119290487335,97.3,6.7,5.35,10.7,189.0,24.0,231.0,7.0,7.875,1.2222222222222223,0.5714285714285714,7.855844048495726,5.5549205986353085,42.29843068875327
3271,0.2296487763596189,97.5,5.36,3.9,10.7,177.0,23.0,214.0,6.0,7.695652173913044,1.2090395480225988,0.4745762711864407,6.313826635223762,4.464549629002965,30.634615384615387
3272,0.216662935439286,98.51,6.32,3.89,9.4,161.0,24.0,190.0,3.0,6.708333333333333,1.1801242236024845,0.5590062111801242,7.092993656151906,5.015503913178175,29.225071225071225
3273,0.0,77.03,7.79,10.83,14.5,145.0,13.0,203.0,11.0,11.153846153846152,1.4,0.6413793103448275,7.723229626397817,5.461148041486742,73.18396226415095
3274,0.2911934593267298,84.98,6.53,6.59,16.3,164.0,14.0,217.0,12.0,11.714285714285714,1.3231707317073171,0.573170731707317,7.340166808764486,5.190281725517787,49.696969696969695
3275,0.2838390315254655,85.49,5.94,3.98,16.7,190.0,17.0,245.0,9.0,11.176470588235292,1.2894736842105263,0.453125,6.278684177437181,4.439700158794511,29.714285714285715
3276,0.3678920888820013,84.27,8.28,8.4,17.5,149.0,12.0,201.0,9.0,12.416666666666666,1.348993288590604,0.6158940397350994,7.568232666571783,5.351548640130455,34.3393006993007
3277,0.2727959084624995,68.57,7.89,9.43,15.5,145.0,13.0,217.0,24.0,11.153846153846152,1.4965517241379311,0.6,7.224956747275377,5.10881590977792,40.27125506072875
3278,0.6666666666666666,70.33,6.66,7.54,25.4,214.0,12.0,296.0,22.0,17.833333333333332,1.383177570093458,0.5296803652968036,7.838553589434037,5.54269439778296,69.82608695652175
3279,0.15,86.03,6.52,4.01,27.3,57.0,3.0,67.0,1.0,19.0,1.1754385964912282,0.6428571428571429,4.810702354423639,3.401680257083045,34.70010449320794
3280,0.3,55.54,8.95,11.54,21.8,94.0,6.0,146.0,13.0,15.666666666666666,1.553191489361702,0.673469387755102,6.667006794044591,4.714285714285714,48.0925925925926
3281,0.1166666666666666,91.41,7.01,4.46,20.7,41.0,3.0,49.0,0.0,13.666666666666666,1.195121951219512,0.7380952380952381,4.783403848824849,3.382377298657882,31.5
3282,0.1999999999999999,82.54,6.25,4.86,20.7,99.0,7.0,128.0,6.0,14.142857142857142,1.292929292929293,0.6039603960396039,6.069726860280934,4.29194502285478,33.93817204301075
3283,0.25,85.39,5.59,4.91,16.7,68.0,6.0,87.0,3.0,11.333333333333334,1.2794117647058822,0.704225352112676,5.933908290969266,4.195906791483446,53.655634357762025
